public_product_id,marketplace,brand_group,category_group,metric,metric_label,previous_value,current_value,abs_variance,pct_variance,contribution_share_pct,movement
P0546,JioMart,Ora2,Oral Care,sales_index,Sales Index,11.0,12.7,1.7,15.45,0.0,Improvement
P0546,Meesho,Ora2,Oral Care,sales_index,Sales Index,17.3,14.1,-3.2,-18.5,0.1,Deterioration
P0546,Website,Ora2,Oral Care,sales_index,Sales Index,11.6,17.6,6.0,51.72,0.1,Improvement
P0547,Amazon,Oral-B,Oral Care,sales_index,Sales Index,55.2,50.5,-4.7,-8.51,0.1,Deterioration
P0547,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,31.3,24.9,-6.4,-20.45,0.2,Deterioration
P0547,JioMart,Oral-B,Oral Care,sales_index,Sales Index,20.4,18.8,-1.6,-7.84,0.0,Deterioration
P0547,Meesho,Oral-B,Oral Care,sales_index,Sales Index,9.5,22.3,12.8,134.74,0.3,Improvement
P0547,Website,Oral-B,Oral Care,sales_index,Sales Index,12.7,13.2,0.5,3.94,0.0,Improvement
P0548,Amazon,Oral-B,Oral Care,sales_index,Sales Index,50.1,44.2,-5.9,-11.78,0.1,Deterioration
P0548,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,34.1,30.1,-4.0,-11.73,0.1,Deterioration
P0548,JioMart,Oral-B,Oral Care,sales_index,Sales Index,9.0,12.3,3.3,36.67,0.1,Improvement
P0548,Meesho,Oral-B,Oral Care,sales_index,Sales Index,15.1,20.5,5.4,35.76,0.1,Improvement
P0548,Website,Oral-B,Oral Care,sales_index,Sales Index,4.5,10.8,6.3,140.0,0.1,Improvement
P0553,Amazon,Oral-B,Oral Care,sales_index,Sales Index,62.6,45.5,-17.1,-27.32,0.4,Deterioration
P0553,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,35.1,21.2,-13.9,-39.6,0.3,Deterioration
P0553,JioMart,Oral-B,Oral Care,sales_index,Sales Index,11.5,15.9,4.4,38.26,0.1,Improvement
P0553,Meesho,Oral-B,Oral Care,sales_index,Sales Index,24.7,29.5,4.8,19.43,0.1,Improvement
P0553,Website,Oral-B,Oral Care,sales_index,Sales Index,8.3,6.7,-1.6,-19.28,0.0,Deterioration
P0554,Amazon,Oral-B,Oral Care,sales_index,Sales Index,41.4,59.7,18.3,44.2,0.4,Improvement
P0554,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,26.7,28.0,1.3,4.87,0.0,Improvement
P0554,JioMart,Oral-B,Oral Care,sales_index,Sales Index,9.8,23.1,13.3,135.71,0.3,Improvement
P0554,Meesho,Oral-B,Oral Care,sales_index,Sales Index,28.0,20.2,-7.8,-27.86,0.2,Deterioration
P0554,Website,Oral-B,Oral Care,sales_index,Sales Index,20.8,3.4,-17.4,-83.65,0.4,Deterioration
P0555,Amazon,Oral-B,Oral Care,sales_index,Sales Index,22.1,23.2,1.1,4.98,0.0,Improvement
P0555,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,16.7,9.1,-7.6,-45.51,0.2,Deterioration
P0555,JioMart,Oral-B,Oral Care,sales_index,Sales Index,11.4,10.5,-0.9,-7.89,0.0,Deterioration
P0555,Meesho,Oral-B,Oral Care,sales_index,Sales Index,4.7,6.3,1.6,34.04,0.0,Improvement
P0555,Website,Oral-B,Oral Care,sales_index,Sales Index,1.6,7.2,5.6,350.0,0.1,Improvement
P0557,Amazon,Oral-B,Oral Care,sales_index,Sales Index,36.3,18.4,-17.9,-49.31,0.4,Deterioration
P0557,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,12.2,14.8,2.6,21.31,0.1,Improvement
P0557,JioMart,Oral-B,Oral Care,sales_index,Sales Index,3.1,5.5,2.4,77.42,0.1,Improvement
P0557,Meesho,Oral-B,Oral Care,sales_index,Sales Index,9.5,5.9,-3.6,-37.89,0.1,Deterioration
P0557,Website,Oral-B,Oral Care,sales_index,Sales Index,4.6,4.6,0.0,0.0,0.0,No Change
P0562,Amazon,Oral-B,Oral Care,sales_index,Sales Index,55.5,60.8,5.3,9.55,0.1,Improvement
P0562,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,31.1,9.5,-21.6,-69.45,0.5,Deterioration
P0562,JioMart,Oral-B,Oral Care,sales_index,Sales Index,9.8,9.6,-0.2,-2.04,0.0,Deterioration
P0562,Meesho,Oral-B,Oral Care,sales_index,Sales Index,20.2,26.6,6.4,31.68,0.2,Improvement
P0562,Website,Oral-B,Oral Care,sales_index,Sales Index,14.6,20.5,5.9,40.41,0.1,Improvement
P0563,Amazon,Oral-B,Oral Care,sales_index,Sales Index,57.5,38.7,-18.8,-32.7,0.4,Deterioration
P0563,Flipkart,Oral-B,Oral Care,sales_index,Sales Index,26.2,20.7,-5.5,-20.99,0.1,Deterioration
P0563,JioMart,Oral-B,Oral Care,sales_index,Sales Index,11.4,14.1,2.7,23.68,0.1,Improvement
P0563,Meesho,Oral-B,Oral Care,sales_index,Sales Index,20.8,5.0,-15.8,-75.96,0.4,Deterioration
P0563,Website,Oral-B,Oral Care,sales_index,Sales Index,5.3,14.7,9.4,177.36,0.2,Improvement
P0565,Amazon,Pair,Skin Care,sales_index,Sales Index,36.6,79.7,43.1,117.76,1.0,Improvement
P0565,Flipkart,Pair,Skin Care,sales_index,Sales Index,15.6,21.7,6.1,39.1,0.1,Improvement
P0565,JioMart,Pair,Skin Care,sales_index,Sales Index,21.2,6.1,-15.1,-71.23,0.4,Deterioration
P0565,Meesho,Pair,Skin Care,sales_index,Sales Index,22.1,11.9,-10.2,-46.15,0.2,Deterioration
P0565,Website,Pair,Skin Care,sales_index,Sales Index,9.1,7.5,-1.6,-17.58,0.0,Deterioration
P0566,Amazon,Pantene,Hair Care,sales_index,Sales Index,38.2,63.8,25.6,67.02,0.6,Improvement
P0566,Flipkart,Pantene,Hair Care,sales_index,Sales Index,21.9,24.6,2.7,12.33,0.1,Improvement
P0566,JioMart,Pantene,Hair Care,sales_index,Sales Index,7.4,18.2,10.8,145.95,0.3,Improvement
P0566,Meesho,Pantene,Hair Care,sales_index,Sales Index,25.0,27.1,2.1,8.4,0.0,Improvement
P0566,Website,Pantene,Hair Care,sales_index,Sales Index,8.9,21.5,12.6,141.57,0.3,Improvement
P0573,Amazon,Pantene,Hair Care,sales_index,Sales Index,69.5,64.4,-5.1,-7.34,0.1,Deterioration
P0573,Flipkart,Pantene,Hair Care,sales_index,Sales Index,25.0,25.3,0.3,1.2,0.0,Improvement
P0573,JioMart,Pantene,Hair Care,sales_index,Sales Index,9.6,9.5,-0.1,-1.04,0.0,Deterioration
P0573,Meesho,Pantene,Hair Care,sales_index,Sales Index,14.3,23.0,8.7,60.84,0.2,Improvement
P0573,Website,Pantene,Hair Care,sales_index,Sales Index,11.5,9.5,-2.0,-17.39,0.0,Deterioration
P0581,Amazon,Pantene,Hair Care,sales_index,Sales Index,57.4,79.0,21.6,37.63,0.5,Improvement
P0581,Flipkart,Pantene,Hair Care,sales_index,Sales Index,25.7,31.6,5.9,22.96,0.1,Improvement
P0581,JioMart,Pantene,Hair Care,sales_index,Sales Index,20.7,6.6,-14.1,-68.12,0.3,Deterioration
P0581,Meesho,Pantene,Hair Care,sales_index,Sales Index,21.8,21.4,-0.4,-1.83,0.0,Deterioration
P0581,Website,Pantene,Hair Care,sales_index,Sales Index,4.9,9.8,4.9,100.0,0.1,Improvement
P0586,Amazon,Pantene,Hair Care,sales_index,Sales Index,65.2,55.0,-10.2,-15.64,0.2,Deterioration
P0586,Flipkart,Pantene,Hair Care,sales_index,Sales Index,15.1,22.9,7.8,51.66,0.2,Improvement
P0586,JioMart,Pantene,Hair Care,sales_index,Sales Index,21.0,14.3,-6.7,-31.9,0.2,Deterioration
P0586,Meesho,Pantene,Hair Care,sales_index,Sales Index,18.1,18.5,0.4,2.21,0.0,Improvement
P0586,Website,Pantene,Hair Care,sales_index,Sales Index,11.6,11.2,-0.4,-3.45,0.0,Deterioration
P0590,Amazon,Pantene,Hair Care,sales_index,Sales Index,63.3,63.7,0.4,0.63,0.0,Improvement
P0590,Flipkart,Pantene,Hair Care,sales_index,Sales Index,26.8,32.3,5.5,20.52,0.1,Improvement
P0590,JioMart,Pantene,Hair Care,sales_index,Sales Index,11.3,4.8,-6.5,-57.52,0.2,Deterioration
P0590,Meesho,Pantene,Hair Care,sales_index,Sales Index,17.2,23.7,6.5,37.79,0.2,Improvement
P0590,Website,Pantene,Hair Care,sales_index,Sales Index,14.7,6.5,-8.2,-55.78,0.2,Deterioration
P0594,Amazon,Pantene,Hair Care,sales_index,Sales Index,47.0,56.8,9.8,20.85,0.2,Improvement
P0594,Flipkart,Pantene,Hair Care,sales_index,Sales Index,27.3,32.8,5.5,20.15,0.1,Improvement
P0594,JioMart,Pantene,Hair Care,sales_index,Sales Index,7.9,14.8,6.9,87.34,0.2,Improvement
P0594,Meesho,Pantene,Hair Care,sales_index,Sales Index,18.9,21.4,2.5,13.23,0.1,Improvement
P0594,Website,Pantene,Hair Care,sales_index,Sales Index,30.9,11.0,-19.9,-64.4,0.5,Deterioration
P0595,Amazon,Pantene,Hair Care,sales_index,Sales Index,34.1,25.9,-8.2,-24.05,0.2,Deterioration
P0595,Flipkart,Pantene,Hair Care,sales_index,Sales Index,18.3,9.0,-9.3,-50.82,0.2,Deterioration
P0595,JioMart,Pantene,Hair Care,sales_index,Sales Index,6.5,4.9,-1.6,-24.62,0.0,Deterioration
P0595,Meesho,Pantene,Hair Care,sales_index,Sales Index,7.9,6.3,-1.6,-20.25,0.0,Deterioration
P0595,Website,Pantene,Hair Care,sales_index,Sales Index,5.6,5.7,0.1,1.79,0.0,Improvement
P0598,Amazon,Pantene,Hair Care,sales_index,Sales Index,19.7,37.1,17.4,88.32,0.4,Improvement
P0598,Flipkart,Pantene,Hair Care,sales_index,Sales Index,2.4,11.3,8.9,370.83,0.2,Improvement
P0598,JioMart,Pantene,Hair Care,sales_index,Sales Index,2.3,12.4,10.1,439.13,0.2,Improvement
P0598,Meesho,Pantene,Hair Care,sales_index,Sales Index,7.0,10.2,3.2,45.71,0.1,Improvement
P0598,Website,Pantene,Hair Care,sales_index,Sales Index,7.2,9.0,1.8,25.0,0.0,Improvement
P0602,Amazon,Pantene,Hair Care,sales_index,Sales Index,73.8,68.6,-5.2,-7.05,0.1,Deterioration
P0602,Flipkart,Pantene,Hair Care,sales_index,Sales Index,21.8,36.4,14.6,66.97,0.3,Improvement
P0602,JioMart,Pantene,Hair Care,sales_index,Sales Index,11.7,4.8,-6.9,-58.97,0.2,Deterioration
P0602,Meesho,Pantene,Hair Care,sales_index,Sales Index,29.0,23.1,-5.9,-20.34,0.1,Deterioration
P0602,Website,Pantene,Hair Care,sales_index,Sales Index,13.1,16.5,3.4,25.95,0.1,Improvement
P0604,Amazon,Pantene,Hair Care,sales_index,Sales Index,73.4,54.4,-19.0,-25.89,0.4,Deterioration
P0604,Flipkart,Pantene,Hair Care,sales_index,Sales Index,27.8,26.4,-1.4,-5.04,0.0,Deterioration
P0604,JioMart,Pantene,Hair Care,sales_index,Sales Index,12.1,23.3,11.2,92.56,0.3,Improvement
P0604,Meesho,Pantene,Hair Care,sales_index,Sales Index,22.1,15.1,-7.0,-31.67,0.2,Deterioration
P0604,Website,Pantene,Hair Care,sales_index,Sales Index,16.7,6.1,-10.6,-63.47,0.2,Deterioration
P0605,Amazon,Pantene,Hair Care,sales_index,Sales Index,53.7,52.5,-1.2,-2.23,0.0,Deterioration
P0605,Flipkart,Pantene,Hair Care,sales_index,Sales Index,9.9,29.0,19.1,192.93,0.4,Improvement
P0605,JioMart,Pantene,Hair Care,sales_index,Sales Index,10.9,4.7,-6.2,-56.88,0.1,Deterioration
P0605,Meesho,Pantene,Hair Care,sales_index,Sales Index,6.3,9.5,3.2,50.79,0.1,Improvement
P0605,Website,Pantene,Hair Care,sales_index,Sales Index,6.7,5.0,-1.7,-25.37,0.0,Deterioration
P0609,Amazon,Pantene,Hair Care,sales_index,Sales Index,62.0,73.8,11.8,19.03,0.3,Improvement
P0609,Flipkart,Pantene,Hair Care,sales_index,Sales Index,10.2,18.2,8.0,78.43,0.2,Improvement
P0609,JioMart,Pantene,Hair Care,sales_index,Sales Index,6.5,8.0,1.5,23.08,0.0,Improvement
P0609,Meesho,Pantene,Hair Care,sales_index,Sales Index,8.0,17.4,9.4,117.5,0.2,Improvement
P0609,Website,Pantene,Hair Care,sales_index,Sales Index,17.8,6.4,-11.4,-64.04,0.3,Deterioration
P0610,Amazon,Pantene,Hair Care,sales_index,Sales Index,71.2,48.6,-22.6,-31.74,0.5,Deterioration
P0610,Flipkart,Pantene,Hair Care,sales_index,Sales Index,29.5,24.8,-4.7,-15.93,0.1,Deterioration
P0610,JioMart,Pantene,Hair Care,sales_index,Sales Index,24.5,4.8,-19.7,-80.41,0.5,Deterioration
P0610,Meesho,Pantene,Hair Care,sales_index,Sales Index,23.1,17.4,-5.7,-24.68,0.1,Deterioration
P0610,Website,Pantene,Hair Care,sales_index,Sales Index,11.7,12.5,0.8,6.84,0.0,Improvement
P0617,Amazon,Pantene,Hair Care,sales_index,Sales Index,50.3,58.0,7.7,15.31,0.2,Improvement
P0617,Flipkart,Pantene,Hair Care,sales_index,Sales Index,33.3,24.5,-8.8,-26.43,0.2,Deterioration
P0617,JioMart,Pantene,Hair Care,sales_index,Sales Index,6.4,18.2,11.8,184.37,0.3,Improvement
P0617,Meesho,Pantene,Hair Care,sales_index,Sales Index,28.4,8.0,-20.4,-71.83,0.5,Deterioration
P0617,Website,Pantene,Hair Care,sales_index,Sales Index,14.6,13.2,-1.4,-9.59,0.0,Deterioration
P0679,Amazon,Poy Sian,Health & Wellness,sales_index,Sales Index,20.5,19.8,-0.7,-3.41,0.0,Deterioration
P0679,Flipkart,Poy Sian,Health & Wellness,sales_index,Sales Index,15.0,15.5,0.5,3.33,0.0,Improvement
P0679,JioMart,Poy Sian,Health & Wellness,sales_index,Sales Index,3.3,4.0,0.7,21.21,0.0,Improvement
P0679,Meesho,Poy Sian,Health & Wellness,sales_index,Sales Index,6.4,9.1,2.7,42.19,0.1,Improvement
P0679,Website,Poy Sian,Health & Wellness,sales_index,Sales Index,3.3,8.6,5.3,160.61,0.1,Improvement
P0690,Amazon,Protex,Body Care,sales_index,Sales Index,21.7,20.6,-1.1,-5.07,0.0,Deterioration
P0690,Flipkart,Protex,Body Care,sales_index,Sales Index,8.0,11.9,3.9,48.75,0.1,Improvement
P0690,JioMart,Protex,Body Care,sales_index,Sales Index,3.8,6.3,2.5,65.79,0.1,Improvement
P0690,Meesho,Protex,Body Care,sales_index,Sales Index,13.9,11.7,-2.2,-15.83,0.1,Deterioration
P0690,Website,Protex,Body Care,sales_index,Sales Index,3.3,3.4,0.1,3.03,0.0,Improvement
P0705,Amazon,Protex,Body Care,sales_index,Sales Index,26.9,18.9,-8.0,-29.74,0.2,Deterioration
P0705,Flipkart,Protex,Body Care,sales_index,Sales Index,13.4,15.5,2.1,15.67,0.0,Improvement
P0705,JioMart,Protex,Body Care,sales_index,Sales Index,4.4,7.2,2.8,63.64,0.1,Improvement
P0705,Meesho,Protex,Body Care,sales_index,Sales Index,5.0,6.9,1.9,38.0,0.0,Improvement
P0705,Website,Protex,Body Care,sales_index,Sales Index,4.3,5.8,1.5,34.88,0.0,Improvement
P0706,Amazon,Protex,Body Care,sales_index,Sales Index,22.9,23.0,0.1,0.44,0.0,Improvement
P0706,Flipkart,Protex,Body Care,sales_index,Sales Index,13.2,17.0,3.8,28.79,0.1,Improvement
P0706,JioMart,Protex,Body Care,sales_index,Sales Index,4.3,8.8,4.5,104.65,0.1,Improvement
P0706,Meesho,Protex,Body Care,sales_index,Sales Index,8.4,9.7,1.3,15.48,0.0,Improvement
P0706,Website,Protex,Body Care,sales_index,Sales Index,6.0,3.0,-3.0,-50.0,0.1,Deterioration
P0720,Amazon,Protex,Body Care,sales_index,Sales Index,30.5,21.1,-9.4,-30.82,0.2,Deterioration
P0720,Flipkart,Protex,Body Care,sales_index,Sales Index,13.2,11.8,-1.4,-10.61,0.0,Deterioration
P0720,JioMart,Protex,Body Care,sales_index,Sales Index,7.2,2.5,-4.7,-65.28,0.1,Deterioration
P0720,Meesho,Protex,Body Care,sales_index,Sales Index,6.3,8.6,2.3,36.51,0.1,Improvement
P0720,Website,Protex,Body Care,sales_index,Sales Index,6.7,5.9,-0.8,-11.94,0.0,Deterioration
P0744,Amazon,Rexona,Body Care,sales_index,Sales Index,53.3,45.6,-7.7,-14.45,0.2,Deterioration
P0744,Flipkart,Rexona,Body Care,sales_index,Sales Index,15.6,29.0,13.4,85.9,0.3,Improvement
P0744,JioMart,Rexona,Body Care,sales_index,Sales Index,9.0,12.8,3.8,42.22,0.1,Improvement
P0744,Meesho,Rexona,Body Care,sales_index,Sales Index,8.9,11.2,2.3,25.84,0.1,Improvement
P0744,Website,Rexona,Body Care,sales_index,Sales Index,11.9,7.8,-4.1,-34.45,0.1,Deterioration
P0747,Amazon,Rexona,Body Care,sales_index,Sales Index,41.4,46.0,4.6,11.11,0.1,Improvement
P0747,Flipkart,Rexona,Body Care,sales_index,Sales Index,13.7,20.7,7.0,51.09,0.2,Improvement
P0747,JioMart,Rexona,Body Care,sales_index,Sales Index,15.8,11.6,-4.2,-26.58,0.1,Deterioration
P0747,Meesho,Rexona,Body Care,sales_index,Sales Index,14.0,14.0,0.0,0.0,0.0,No Change
P0747,Website,Rexona,Body Care,sales_index,Sales Index,11.9,3.9,-8.0,-67.23,0.2,Deterioration
P0753,Amazon,Rexona,Body Care,sales_index,Sales Index,63.5,62.7,-0.8,-1.26,0.0,Deterioration
P0753,Flipkart,Rexona,Body Care,sales_index,Sales Index,15.9,27.4,11.5,72.33,0.3,Improvement
P0753,JioMart,Rexona,Body Care,sales_index,Sales Index,17.7,15.8,-1.9,-10.73,0.0,Deterioration
P0753,Meesho,Rexona,Body Care,sales_index,Sales Index,7.4,17.2,9.8,132.43,0.2,Improvement
P0753,Website,Rexona,Body Care,sales_index,Sales Index,17.9,11.7,-6.2,-34.64,0.1,Deterioration
P0758,Amazon,Sasi,Lip,sales_index,Sales Index,31.8,27.6,-4.2,-13.21,0.1,Deterioration
P0758,Flipkart,Sasi,Lip,sales_index,Sales Index,11.6,2.4,-9.2,-79.31,0.2,Deterioration
P0758,JioMart,Sasi,Lip,sales_index,Sales Index,4.9,9.1,4.2,85.71,0.1,Improvement
P0758,Meesho,Sasi,Lip,sales_index,Sales Index,15.5,6.3,-9.2,-59.35,0.2,Deterioration
P0758,Website,Sasi,Lip,sales_index,Sales Index,6.3,10.1,3.8,60.32,0.1,Improvement
P0763,Amazon,Sasi,Lip,sales_index,Sales Index,26.7,33.2,6.5,24.34,0.2,Improvement
P0763,Flipkart,Sasi,Lip,sales_index,Sales Index,10.5,17.7,7.2,68.57,0.2,Improvement
P0763,JioMart,Sasi,Lip,sales_index,Sales Index,3.2,4.1,0.9,28.12,0.0,Improvement
P0763,Meesho,Sasi,Lip,sales_index,Sales Index,10.8,10.2,-0.6,-5.56,0.0,Deterioration
P0763,Website,Sasi,Lip,sales_index,Sales Index,9.5,7.4,-2.1,-22.11,0.0,Deterioration
P0770,Amazon,Sasi,Skin Care,sales_index,Sales Index,16.3,19.5,3.2,19.63,0.1,Improvement
P0770,Flipkart,Sasi,Skin Care,sales_index,Sales Index,7.3,8.2,0.9,12.33,0.0,Improvement
P0770,JioMart,Sasi,Skin Care,sales_index,Sales Index,6.5,8.2,1.7,26.15,0.0,Improvement
P0770,Meesho,Sasi,Skin Care,sales_index,Sales Index,9.1,8.5,-0.6,-6.59,0.0,Deterioration
P0770,Website,Sasi,Skin Care,sales_index,Sales Index,2.8,6.6,3.8,135.71,0.1,Improvement
P0777,Amazon,Senka,Skin Care,sales_index,Sales Index,43.6,70.1,26.5,60.78,0.6,Improvement
P0777,Flipkart,Senka,Skin Care,sales_index,Sales Index,32.5,17.8,-14.7,-45.23,0.3,Deterioration
P0777,JioMart,Senka,Skin Care,sales_index,Sales Index,17.5,11.0,-6.5,-37.14,0.2,Deterioration
P0777,Meesho,Senka,Skin Care,sales_index,Sales Index,15.9,9.6,-6.3,-39.62,0.1,Deterioration
P0777,Website,Senka,Skin Care,sales_index,Sales Index,14.7,9.8,-4.9,-33.33,0.1,Deterioration
P0780,Amazon,Senka,Skin Care,sales_index,Sales Index,64.0,58.5,-5.5,-8.59,0.1,Deterioration
P0780,Flipkart,Senka,Skin Care,sales_index,Sales Index,9.6,27.7,18.1,188.54,0.4,Improvement
P0780,JioMart,Senka,Skin Care,sales_index,Sales Index,13.1,11.4,-1.7,-12.98,0.0,Deterioration
P0780,Meesho,Senka,Skin Care,sales_index,Sales Index,23.6,10.8,-12.8,-54.24,0.3,Deterioration
P0780,Website,Senka,Skin Care,sales_index,Sales Index,4.8,6.5,1.7,35.42,0.0,Improvement
P0781,Amazon,Senka,Skin Care,sales_index,Sales Index,78.9,70.6,-8.3,-10.52,0.2,Deterioration
P0781,Flipkart,Senka,Skin Care,sales_index,Sales Index,32.2,29.5,-2.7,-8.39,0.1,Deterioration
P0781,JioMart,Senka,Skin Care,sales_index,Sales Index,11.5,11.3,-0.2,-1.74,0.0,Deterioration
P0781,Meesho,Senka,Skin Care,sales_index,Sales Index,15.5,7.5,-8.0,-51.61,0.2,Deterioration
P0781,Website,Senka,Skin Care,sales_index,Sales Index,24.9,18.2,-6.7,-26.91,0.2,Deterioration
P0783,Amazon,Senka,Skin Care,sales_index,Sales Index,35.4,50.3,14.9,42.09,0.4,Improvement
P0783,Flipkart,Senka,Skin Care,sales_index,Sales Index,33.5,18.0,-15.5,-46.27,0.4,Deterioration
P0783,JioMart,Senka,Skin Care,sales_index,Sales Index,8.4,19.8,11.4,135.71,0.3,Improvement
P0783,Meesho,Senka,Skin Care,sales_index,Sales Index,23.2,20.4,-2.8,-12.07,0.1,Deterioration
P0783,Website,Senka,Skin Care,sales_index,Sales Index,14.7,7.7,-7.0,-47.62,0.2,Deterioration
P0795,Amazon,Senka,Skin Care,sales_index,Sales Index,85.1,45.0,-40.1,-47.12,0.9,Deterioration
P0795,Flipkart,Senka,Skin Care,sales_index,Sales Index,28.1,26.3,-1.8,-6.41,0.0,Deterioration
P0795,JioMart,Senka,Skin Care,sales_index,Sales Index,20.8,11.2,-9.6,-46.15,0.2,Deterioration
P0795,Meesho,Senka,Skin Care,sales_index,Sales Index,20.3,35.1,14.8,72.91,0.3,Improvement
P0795,Website,Senka,Skin Care,sales_index,Sales Index,13.1,10.1,-3.0,-22.9,0.1,Deterioration
P0797,Amazon,Sensodyne,Oral Care,sales_index,Sales Index,45.1,69.1,24.0,53.22,0.6,Improvement
P0797,Flipkart,Sensodyne,Oral Care,sales_index,Sales Index,21.3,35.7,14.4,67.61,0.3,Improvement
P0797,JioMart,Sensodyne,Oral Care,sales_index,Sales Index,17.9,6.6,-11.3,-63.13,0.3,Deterioration
P0797,Meesho,Sensodyne,Oral Care,sales_index,Sales Index,6.2,20.4,14.2,229.03,0.3,Improvement
P0797,Website,Sensodyne,Oral Care,sales_index,Sales Index,10.0,16.4,6.4,64.0,0.2,Improvement
P0813,Amazon,Sensodyne,Oral Care,sales_index,Sales Index,60.8,35.7,-25.1,-41.28,0.6,Deterioration
P0813,Flipkart,Sensodyne,Oral Care,sales_index,Sales Index,27.7,29.3,1.6,5.78,0.0,Improvement
P0813,JioMart,Sensodyne,Oral Care,sales_index,Sales Index,8.5,19.3,10.8,127.06,0.3,Improvement
P0813,Meesho,Sensodyne,Oral Care,sales_index,Sales Index,12.7,12.4,-0.3,-2.36,0.0,Deterioration
P0813,Website,Sensodyne,Oral Care,sales_index,Sales Index,3.3,12.7,9.4,284.85,0.2,Improvement
P0840,Amazon,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,39.9,31.4,-8.5,-21.3,0.2,Deterioration
P0840,Flipkart,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,12.4,11.4,-1.0,-8.06,0.0,Deterioration
P0840,JioMart,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,6.5,7.2,0.7,10.77,0.0,Improvement
P0840,Meesho,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,10.2,8.4,-1.8,-17.65,0.0,Deterioration
P0840,Website,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,7.2,5.4,-1.8,-25.0,0.0,Deterioration
P0868,Amazon,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,25.2,31.6,6.4,25.4,0.2,Improvement
P0868,Flipkart,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,8.4,11.2,2.8,33.33,0.1,Improvement
P0868,JioMart,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,6.9,7.3,0.4,5.8,0.0,Improvement
P0868,Meesho,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,4.5,2.7,-1.8,-40.0,0.0,Deterioration
P0868,Website,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,8.8,4.9,-3.9,-44.32,0.1,Deterioration
P0889,Amazon,SHIVAMAX,Health & Wellness,sales_index,Sales Index,23.7,15.2,-8.5,-35.86,0.2,Deterioration
P0889,Flipkart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,12.3,9.8,-2.5,-20.33,0.1,Deterioration
P0889,JioMart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,3.0,2.3,-0.7,-23.33,0.0,Deterioration
P0889,Meesho,SHIVAMAX,Health & Wellness,sales_index,Sales Index,6.1,5.1,-1.0,-16.39,0.0,Deterioration
P0889,Website,SHIVAMAX,Health & Wellness,sales_index,Sales Index,2.5,2.5,0.0,0.0,0.0,No Change
P0890,Amazon,SHIVAMAX,Health & Wellness,sales_index,Sales Index,31.7,25.9,-5.8,-18.3,0.1,Deterioration
P0890,Flipkart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,9.2,13.8,4.6,50.0,0.1,Improvement
P0890,JioMart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,7.3,10.4,3.1,42.47,0.1,Improvement
P0890,Meesho,SHIVAMAX,Health & Wellness,sales_index,Sales Index,7.8,5.4,-2.4,-30.77,0.1,Deterioration
P0890,Website,SHIVAMAX,Health & Wellness,sales_index,Sales Index,8.2,7.1,-1.1,-13.41,0.0,Deterioration
P0906,Amazon,SHIVAMAX,Hair Care,sales_index,Sales Index,66.9,68.4,1.5,2.24,0.0,Improvement
P0906,Flipkart,SHIVAMAX,Hair Care,sales_index,Sales Index,26.1,16.7,-9.4,-36.02,0.2,Deterioration
P0906,JioMart,SHIVAMAX,Hair Care,sales_index,Sales Index,16.2,9.8,-6.4,-39.51,0.2,Deterioration
P0906,Meesho,SHIVAMAX,Hair Care,sales_index,Sales Index,15.4,20.6,5.2,33.77,0.1,Improvement
P0906,Website,SHIVAMAX,Hair Care,sales_index,Sales Index,18.1,6.6,-11.5,-63.54,0.3,Deterioration
P0915,Amazon,SHIVAMAX,Health & Wellness,sales_index,Sales Index,15.0,20.6,5.6,37.33,0.1,Improvement
P0915,Flipkart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,6.9,9.5,2.6,37.68,0.1,Improvement
P0915,JioMart,SHIVAMAX,Health & Wellness,sales_index,Sales Index,3.8,5.4,1.6,42.11,0.0,Improvement
P0915,Meesho,SHIVAMAX,Health & Wellness,sales_index,Sales Index,7.0,6.9,-0.1,-1.43,0.0,Deterioration
P0915,Website,SHIVAMAX,Health & Wellness,sales_index,Sales Index,3.4,3.8,0.4,11.76,0.0,Improvement
P0917,Amazon,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,9.9,18.6,8.7,87.88,0.2,Improvement
P0917,Flipkart,SHIVAMAX,Home & Kitchen,sales_index,Sales Index,6.0,6.7,0.7,11.67,0.0,Improvement
